timestamp_saved,dataFechaActualizado,Index,Desc,value
07/27/2023 04:20 AM,7/27/2023 12:15:31 AM,0,Total de Generación,2484
07/27/2023 04:20 AM,7/27/2023 12:15:31 AM,1,PREPA,59
07/27/2023 04:20 AM,7/27/2023 12:15:31 AM,2,COGEN,41
07/27/2023 04:20 AM,7/27/2023 12:15:31 AM,3,Reserva en Rotación,413
07/27/2023 04:20 AM,7/27/2023 12:15:31 AM,4,Reserva Operacional,588
07/27/2023 04:20 AM,7/27/2023 12:15:31 AM,5,Capacidad Disponible,3066
07/27/2023 04:20 AM,7/27/2023 12:15:31 AM,6,Próxima Hora MW,2363
07/27/2023 04:20 AM,7/27/2023 12:15:31 AM,7,Máxima para Hoy,2508
07/27/2023 04:20 AM,7/27/2023 12:15:31 AM,8,Máxima Mensual,3004
07/27/2023 04:28 AM,7/27/2023 12:20:31 AM,0,Total de Generación,2473
07/27/2023 04:28 AM,7/27/2023 12:20:31 AM,1,PREPA,59
07/27/2023 04:28 AM,7/27/2023 12:20:31 AM,2,COGEN,41
07/27/2023 04:28 AM,7/27/2023 12:20:31 AM,3,Reserva en Rotación,424
07/27/2023 04:28 AM,7/27/2023 12:20:31 AM,4,Reserva Operacional,599
07/27/2023 04:28 AM,7/27/2023 12:20:31 AM,5,Capacidad Disponible,3066
07/27/2023 04:28 AM,7/27/2023 12:20:31 AM,6,Próxima Hora MW,2363
07/27/2023 04:28 AM,7/27/2023 12:20:31 AM,7,Máxima para Hoy,2508
07/27/2023 04:28 AM,7/27/2023 12:20:31 AM,8,Máxima Mensual,3004
07/27/2023 04:36 AM,7/27/2023 12:30:31 AM,0,Total de Generación,2457
07/27/2023 04:36 AM,7/27/2023 12:30:31 AM,1,PREPA,59
07/27/2023 04:36 AM,7/27/2023 12:30:31 AM,2,COGEN,41
07/27/2023 04:36 AM,7/27/2023 12:30:31 AM,3,Reserva en Rotación,434
07/27/2023 04:36 AM,7/27/2023 12:30:31 AM,4,Reserva Operacional,613
07/27/2023 04:36 AM,7/27/2023 12:30:31 AM,5,Capacidad Disponible,3066
07/27/2023 04:36 AM,7/27/2023 12:30:31 AM,6,Próxima Hora MW,2312
07/27/2023 04:36 AM,7/27/2023 12:30:31 AM,7,Máxima para Hoy,2508
07/27/2023 04:36 AM,7/27/2023 12:30:31 AM,8,Máxima Mensual,3004
07/27/2023 04:43 AM,7/27/2023 12:35:31 AM,0,Total de Generación,2447
07/27/2023 04:43 AM,7/27/2023 12:35:31 AM,1,PREPA,60
07/27/2023 04:43 AM,7/27/2023 12:35:31 AM,2,COGEN,41
07/27/2023 04:43 AM,7/27/2023 12:35:31 AM,3,Reserva en Rotación,445
07/27/2023 04:43 AM,7/27/2023 12:35:31 AM,4,Reserva Operacional,621
07/27/2023 04:43 AM,7/27/2023 12:35:31 AM,5,Capacidad Disponible,3067
07/27/2023 04:43 AM,7/27/2023 12:35:31 AM,6,Próxima Hora MW,2312
07/27/2023 04:43 AM,7/27/2023 12:35:31 AM,7,Máxima para Hoy,2508
07/27/2023 04:43 AM,7/27/2023 12:35:31 AM,8,Máxima Mensual,3004
07/27/2023 04:50 AM,7/27/2023 12:45:31 AM,0,Total de Generación,2433
07/27/2023 04:50 AM,7/27/2023 12:45:31 AM,1,PREPA,60
07/27/2023 04:50 AM,7/27/2023 12:45:31 AM,2,COGEN,40
07/27/2023 04:50 AM,7/27/2023 12:45:31 AM,3,Reserva en Rotación,464
07/27/2023 04:50 AM,7/27/2023 12:45:31 AM,4,Reserva Operacional,634
07/27/2023 04:50 AM,7/27/2023 12:45:31 AM,5,Capacidad Disponible,3066
07/27/2023 04:50 AM,7/27/2023 12:45:31 AM,6,Próxima Hora MW,2312
07/27/2023 04:50 AM,7/27/2023 12:45:31 AM,7,Máxima para Hoy,2508
07/27/2023 04:50 AM,7/27/2023 12:45:31 AM,8,Máxima Mensual,3004
07/27/2023 04:58 AM,7/27/2023 12:50:31 AM,0,Total de Generación,2428
07/27/2023 04:58 AM,7/27/2023 12:50:31 AM,1,PREPA,60
07/27/2023 04:58 AM,7/27/2023 12:50:31 AM,2,COGEN,40
07/27/2023 04:58 AM,7/27/2023 12:50:31 AM,3,Reserva en Rotación,473
07/27/2023 04:58 AM,7/27/2023 12:50:31 AM,4,Reserva Operacional,642
07/27/2023 04:58 AM,7/27/2023 12:50:31 AM,5,Capacidad Disponible,3066
07/27/2023 04:58 AM,7/27/2023 12:50:31 AM,6,Próxima Hora MW,2312
07/27/2023 04:58 AM,7/27/2023 12:50:31 AM,7,Máxima para Hoy,2508
07/27/2023 04:58 AM,7/27/2023 12:50:31 AM,8,Máxima Mensual,3004
07/27/2023 05:07 AM,7/27/2023 1:00:31 AM,0,Total de Generación,2420
07/27/2023 05:07 AM,7/27/2023 1:00:31 AM,1,PREPA,61
07/27/2023 05:07 AM,7/27/2023 1:00:31 AM,2,COGEN,39
07/27/2023 05:07 AM,7/27/2023 1:00:31 AM,3,Reserva en Rotación,482
07/27/2023 05:07 AM,7/27/2023 1:00:31 AM,4,Reserva Operacional,652
07/27/2023 05:07 AM,7/27/2023 1:00:31 AM,5,Capacidad Disponible,3066
07/27/2023 05:07 AM,7/27/2023 1:00:31 AM,6,Próxima Hora MW,2312
07/27/2023 05:07 AM,7/27/2023 1:00:31 AM,7,Máxima para Hoy,2508
07/27/2023 05:07 AM,7/27/2023 1:00:31 AM,8,Máxima Mensual,3004
07/27/2023 05:17 AM,7/27/2023 1:10:31 AM,0,Total de Generación,2407
07/27/2023 05:17 AM,7/27/2023 1:10:31 AM,1,PREPA,59
07/27/2023 05:17 AM,7/27/2023 1:10:31 AM,2,COGEN,41
07/27/2023 05:17 AM,7/27/2023 1:10:31 AM,3,Reserva en Rotación,435
07/27/2023 05:17 AM,7/27/2023 1:10:31 AM,4,Reserva Operacional,668
07/27/2023 05:17 AM,7/27/2023 1:10:31 AM,5,Capacidad Disponible,3068
07/27/2023 05:17 AM,7/27/2023 1:10:31 AM,6,Próxima Hora MW,2312
07/27/2023 05:17 AM,7/27/2023 1:10:31 AM,7,Máxima para Hoy,2508
07/27/2023 05:17 AM,7/27/2023 1:10:31 AM,8,Máxima Mensual,3004
07/27/2023 05:26 AM,7/27/2023 1:20:31 AM,0,Total de Generación,2384
07/27/2023 05:26 AM,7/27/2023 1:20:31 AM,1,PREPA,55
07/27/2023 05:26 AM,7/27/2023 1:20:31 AM,2,COGEN,45
07/27/2023 05:26 AM,7/27/2023 1:20:31 AM,3,Reserva en Rotación,388
07/27/2023 05:26 AM,7/27/2023 1:20:31 AM,4,Reserva Operacional,693
07/27/2023 05:26 AM,7/27/2023 1:20:31 AM,5,Capacidad Disponible,3067
07/27/2023 05:26 AM,7/27/2023 1:20:31 AM,6,Próxima Hora MW,2260
07/27/2023 05:26 AM,7/27/2023 1:20:31 AM,7,Máxima para Hoy,2508
07/27/2023 05:26 AM,7/27/2023 1:20:31 AM,8,Máxima Mensual,3004
07/27/2023 05:33 AM,7/27/2023 1:25:31 AM,0,Total de Generación,2384
07/27/2023 05:33 AM,7/27/2023 1:25:31 AM,1,PREPA,54
07/27/2023 05:33 AM,7/27/2023 1:25:31 AM,2,COGEN,46
07/27/2023 05:33 AM,7/27/2023 1:25:31 AM,3,Reserva en Rotación,381
07/27/2023 05:33 AM,7/27/2023 1:25:31 AM,4,Reserva Operacional,691
07/27/2023 05:33 AM,7/27/2023 1:25:31 AM,5,Capacidad Disponible,3068
07/27/2023 05:33 AM,7/27/2023 1:25:31 AM,6,Próxima Hora MW,2308
07/27/2023 05:33 AM,7/27/2023 1:25:31 AM,7,Máxima para Hoy,2508
07/27/2023 05:33 AM,7/27/2023 1:25:31 AM,8,Máxima Mensual,3004
07/27/2023 05:41 AM,7/27/2023 1:35:31 AM,0,Total de Generación,2394
07/27/2023 05:41 AM,7/27/2023 1:35:31 AM,1,PREPA,57
07/27/2023 05:41 AM,7/27/2023 1:35:31 AM,2,COGEN,43
07/27/2023 05:41 AM,7/27/2023 1:35:31 AM,3,Reserva en Rotación,379
07/27/2023 05:41 AM,7/27/2023 1:35:31 AM,4,Reserva Operacional,679
07/27/2023 05:41 AM,7/27/2023 1:35:31 AM,5,Capacidad Disponible,3069
07/27/2023 05:41 AM,7/27/2023 1:35:31 AM,6,Próxima Hora MW,2308
07/27/2023 05:41 AM,7/27/2023 1:35:31 AM,7,Máxima para Hoy,2508
07/27/2023 05:41 AM,7/27/2023 1:35:31 AM,8,Máxima Mensual,3004
07/27/2023 05:48 AM,7/27/2023 1:40:31 AM,0,Total de Generación,2387
07/27/2023 05:48 AM,7/27/2023 1:40:31 AM,1,PREPA,57
07/27/2023 05:48 AM,7/27/2023 1:40:31 AM,2,COGEN,43
07/27/2023 05:48 AM,7/27/2023 1:40:31 AM,3,Reserva en Rotación,385
07/27/2023 05:48 AM,7/27/2023 1:40:31 AM,4,Reserva Operacional,689
07/27/2023 05:48 AM,7/27/2023 1:40:31 AM,5,Capacidad Disponible,3068
07/27/2023 05:48 AM,7/27/2023 1:40:31 AM,6,Próxima Hora MW,2308
07/27/2023 05:48 AM,7/27/2023 1:40:31 AM,7,Máxima para Hoy,2508
07/27/2023 05:48 AM,7/27/2023 1:40:31 AM,8,Máxima Mensual,3004
07/27/2023 06:06 AM,7/27/2023 2:00:31 AM,0,Total de Generación,2368
07/27/2023 06:06 AM,7/27/2023 2:00:31 AM,1,PREPA,57
07/27/2023 06:06 AM,7/27/2023 2:00:31 AM,2,COGEN,43
07/27/2023 06:06 AM,7/27/2023 2:00:31 AM,3,Reserva en Rotación,404
07/27/2023 06:06 AM,7/27/2023 2:00:31 AM,4,Reserva Operacional,708
07/27/2023 06:06 AM,7/27/2023 2:00:31 AM,5,Capacidad Disponible,3069
07/27/2023 06:06 AM,7/27/2023 2:00:31 AM,6,Próxima Hora MW,2308
07/27/2023 06:06 AM,7/27/2023 2:00:31 AM,7,Máxima para Hoy,2508
07/27/2023 06:06 AM,7/27/2023 2:00:31 AM,8,Máxima Mensual,3004
07/27/2023 06:18 AM,7/27/2023 2:10:31 AM,0,Total de Generación,2333
07/27/2023 06:18 AM,7/27/2023 2:10:31 AM,1,PREPA,57
07/27/2023 06:18 AM,7/27/2023 2:10:31 AM,2,COGEN,43
07/27/2023 06:18 AM,7/27/2023 2:10:31 AM,3,Reserva en Rotación,387
07/27/2023 06:18 AM,7/27/2023 2:10:31 AM,4,Reserva Operacional,741
07/27/2023 06:18 AM,7/27/2023 2:10:31 AM,5,Capacidad Disponible,3068
07/27/2023 06:18 AM,7/27/2023 2:10:31 AM,6,Próxima Hora MW,2224
07/27/2023 06:18 AM,7/27/2023 2:10:31 AM,7,Máxima para Hoy,2508
07/27/2023 06:18 AM,7/27/2023 2:10:31 AM,8,Máxima Mensual,3004
07/27/2023 06:28 AM,7/27/2023 2:20:31 AM,0,Total de Generación,2313
07/27/2023 06:28 AM,7/27/2023 2:20:31 AM,1,PREPA,57
07/27/2023 06:28 AM,7/27/2023 2:20:31 AM,2,COGEN,43
07/27/2023 06:28 AM,7/27/2023 2:20:31 AM,3,Reserva en Rotación,357
07/27/2023 06:28 AM,7/27/2023 2:20:31 AM,4,Reserva Operacional,761
07/27/2023 06:28 AM,7/27/2023 2:20:31 AM,5,Capacidad Disponible,3067
07/27/2023 06:28 AM,7/27/2023 2:20:31 AM,6,Próxima Hora MW,2283
07/27/2023 06:28 AM,7/27/2023 2:20:31 AM,7,Máxima para Hoy,2508
07/27/2023 06:28 AM,7/27/2023 2:20:31 AM,8,Máxima Mensual,3004
07/27/2023 06:36 AM,7/27/2023 2:30:31 AM,0,Total de Generación,2294
07/27/2023 06:36 AM,7/27/2023 2:30:31 AM,1,PREPA,57
07/27/2023 06:36 AM,7/27/2023 2:30:31 AM,2,COGEN,43
07/27/2023 06:36 AM,7/27/2023 2:30:31 AM,3,Reserva en Rotación,377
07/27/2023 06:36 AM,7/27/2023 2:30:31 AM,4,Reserva Operacional,779
07/27/2023 06:36 AM,7/27/2023 2:30:31 AM,5,Capacidad Disponible,3066
07/27/2023 06:36 AM,7/27/2023 2:30:31 AM,6,Próxima Hora MW,2283
07/27/2023 06:36 AM,7/27/2023 2:30:31 AM,7,Máxima para Hoy,2508
07/27/2023 06:36 AM,7/27/2023 2:30:31 AM,8,Máxima Mensual,3004
07/27/2023 06:44 AM,7/27/2023 2:35:31 AM,0,Total de Generación,2291
07/27/2023 06:44 AM,7/27/2023 2:35:31 AM,1,PREPA,58
07/27/2023 06:44 AM,7/27/2023 2:35:31 AM,2,COGEN,42
07/27/2023 06:44 AM,7/27/2023 2:35:31 AM,3,Reserva en Rotación,380
07/27/2023 06:44 AM,7/27/2023 2:35:31 AM,4,Reserva Operacional,783
07/27/2023 06:44 AM,7/27/2023 2:35:31 AM,5,Capacidad Disponible,3066
07/27/2023 06:44 AM,7/27/2023 2:35:31 AM,6,Próxima Hora MW,2283
07/27/2023 06:44 AM,7/27/2023 2:35:31 AM,7,Máxima para Hoy,2508
07/27/2023 06:44 AM,7/27/2023 2:35:31 AM,8,Máxima Mensual,3004
07/27/2023 06:52 AM,7/27/2023 2:45:31 AM,0,Total de Generación,2281
07/27/2023 06:52 AM,7/27/2023 2:45:31 AM,1,PREPA,58
07/27/2023 06:52 AM,7/27/2023 2:45:31 AM,2,COGEN,42
07/27/2023 06:52 AM,7/27/2023 2:45:31 AM,3,Reserva en Rotación,391
07/27/2023 06:52 AM,7/27/2023 2:45:31 AM,4,Reserva Operacional,790
07/27/2023 06:52 AM,7/27/2023 2:45:31 AM,5,Capacidad Disponible,3067
07/27/2023 06:52 AM,7/27/2023 2:45:31 AM,6,Próxima Hora MW,2283
07/27/2023 06:52 AM,7/27/2023 2:45:31 AM,7,Máxima para Hoy,2508
07/27/2023 06:52 AM,7/27/2023 2:45:31 AM,8,Máxima Mensual,3004
07/27/2023 06:59 AM,7/27/2023 2:50:31 AM,0,Total de Generación,2281
07/27/2023 06:59 AM,7/27/2023 2:50:31 AM,1,PREPA,58
07/27/2023 06:59 AM,7/27/2023 2:50:31 AM,2,COGEN,42
07/27/2023 06:59 AM,7/27/2023 2:50:31 AM,3,Reserva en Rotación,391
07/27/2023 06:59 AM,7/27/2023 2:50:31 AM,4,Reserva Operacional,793
07/27/2023 06:59 AM,7/27/2023 2:50:31 AM,5,Capacidad Disponible,3067
07/27/2023 06:59 AM,7/27/2023 2:50:31 AM,6,Próxima Hora MW,2283
07/27/2023 06:59 AM,7/27/2023 2:50:31 AM,7,Máxima para Hoy,2508
07/27/2023 06:59 AM,7/27/2023 2:50:31 AM,8,Máxima Mensual,3004
07/27/2023 07:08 AM,7/27/2023 3:00:31 AM,0,Total de Generación,2263
07/27/2023 07:08 AM,7/27/2023 3:00:31 AM,1,PREPA,57
07/27/2023 07:08 AM,7/27/2023 3:00:31 AM,2,COGEN,43
07/27/2023 07:08 AM,7/27/2023 3:00:31 AM,3,Reserva en Rotación,361
07/27/2023 07:08 AM,7/27/2023 3:00:31 AM,4,Reserva Operacional,813
07/27/2023 07:08 AM,7/27/2023 3:00:31 AM,5,Capacidad Disponible,3069
07/27/2023 07:08 AM,7/27/2023 3:00:31 AM,6,Próxima Hora MW,2283
07/27/2023 07:08 AM,7/27/2023 3:00:31 AM,7,Máxima para Hoy,2508
07/27/2023 07:08 AM,7/27/2023 3:00:31 AM,8,Máxima Mensual,3004
07/27/2023 07:17 AM,7/27/2023 3:10:31 AM,0,Total de Generación,2262
07/27/2023 07:17 AM,7/27/2023 3:10:31 AM,1,PREPA,55
07/27/2023 07:17 AM,7/27/2023 3:10:31 AM,2,COGEN,45
07/27/2023 07:17 AM,7/27/2023 3:10:31 AM,3,Reserva en Rotación,366
07/27/2023 07:17 AM,7/27/2023 3:10:31 AM,4,Reserva Operacional,818
07/27/2023 07:17 AM,7/27/2023 3:10:31 AM,5,Capacidad Disponible,3070
07/27/2023 07:17 AM,7/27/2023 3:10:31 AM,6,Próxima Hora MW,2283
07/27/2023 07:17 AM,7/27/2023 3:10:31 AM,7,Máxima para Hoy,2508
07/27/2023 07:17 AM,7/27/2023 3:10:31 AM,8,Máxima Mensual,3004
07/27/2023 07:25 AM,7/27/2023 3:20:31 AM,0,Total de Generación,2254
07/27/2023 07:25 AM,7/27/2023 3:20:31 AM,1,PREPA,55
07/27/2023 07:25 AM,7/27/2023 3:20:31 AM,2,COGEN,45
07/27/2023 07:25 AM,7/27/2023 3:20:31 AM,3,Reserva en Rotación,372
07/27/2023 07:25 AM,7/27/2023 3:20:31 AM,4,Reserva Operacional,824
07/27/2023 07:25 AM,7/27/2023 3:20:31 AM,5,Capacidad Disponible,3069
07/27/2023 07:25 AM,7/27/2023 3:20:31 AM,6,Próxima Hora MW,2203
07/27/2023 07:25 AM,7/27/2023 3:20:31 AM,7,Máxima para Hoy,2508
07/27/2023 07:25 AM,7/27/2023 3:20:31 AM,8,Máxima Mensual,3004
07/27/2023 07:33 AM,7/27/2023 3:25:31 AM,0,Total de Generación,2250
07/27/2023 07:33 AM,7/27/2023 3:25:31 AM,1,PREPA,56
07/27/2023 07:33 AM,7/27/2023 3:25:31 AM,2,COGEN,44
07/27/2023 07:33 AM,7/27/2023 3:25:31 AM,3,Reserva en Rotación,372
07/27/2023 07:33 AM,7/27/2023 3:25:31 AM,4,Reserva Operacional,825
07/27/2023 07:33 AM,7/27/2023 3:25:31 AM,5,Capacidad Disponible,3069
07/27/2023 07:33 AM,7/27/2023 3:25:31 AM,6,Próxima Hora MW,2214
07/27/2023 07:33 AM,7/27/2023 3:25:31 AM,7,Máxima para Hoy,2508
07/27/2023 07:33 AM,7/27/2023 3:25:31 AM,8,Máxima Mensual,3004
07/27/2023 07:40 AM,7/27/2023 3:35:31 AM,0,Total de Generación,2248
07/27/2023 07:40 AM,7/27/2023 3:35:31 AM,1,PREPA,56
07/27/2023 07:40 AM,7/27/2023 3:35:31 AM,2,COGEN,44
07/27/2023 07:40 AM,7/27/2023 3:35:31 AM,3,Reserva en Rotación,376
07/27/2023 07:40 AM,7/27/2023 3:35:31 AM,4,Reserva Operacional,830
07/27/2023 07:40 AM,7/27/2023 3:35:31 AM,5,Capacidad Disponible,3068
07/27/2023 07:40 AM,7/27/2023 3:35:31 AM,6,Próxima Hora MW,2214
07/27/2023 07:40 AM,7/27/2023 3:35:31 AM,7,Máxima para Hoy,2508
07/27/2023 07:40 AM,7/27/2023 3:35:31 AM,8,Máxima Mensual,3004
07/27/2023 07:47 AM,7/27/2023 3:40:31 AM,0,Total de Generación,2252
07/27/2023 07:47 AM,7/27/2023 3:40:31 AM,1,PREPA,56
07/27/2023 07:47 AM,7/27/2023 3:40:31 AM,2,COGEN,44
07/27/2023 07:47 AM,7/27/2023 3:40:31 AM,3,Reserva en Rotación,374
07/27/2023 07:47 AM,7/27/2023 3:40:31 AM,4,Reserva Operacional,823
07/27/2023 07:47 AM,7/27/2023 3:40:31 AM,5,Capacidad Disponible,3069
07/27/2023 07:47 AM,7/27/2023 3:40:31 AM,6,Próxima Hora MW,2214
07/27/2023 07:47 AM,7/27/2023 3:40:31 AM,7,Máxima para Hoy,2508
07/27/2023 07:47 AM,7/27/2023 3:40:31 AM,8,Máxima Mensual,3004
07/27/2023 07:55 AM,7/27/2023 3:50:31 AM,0,Total de Generación,2248
07/27/2023 07:55 AM,7/27/2023 3:50:31 AM,1,PREPA,56
07/27/2023 07:55 AM,7/27/2023 3:50:31 AM,2,COGEN,44
07/27/2023 07:55 AM,7/27/2023 3:50:31 AM,3,Reserva en Rotación,377
07/27/2023 07:55 AM,7/27/2023 3:50:31 AM,4,Reserva Operacional,829
07/27/2023 07:55 AM,7/27/2023 3:50:31 AM,5,Capacidad Disponible,3067
07/27/2023 07:55 AM,7/27/2023 3:50:31 AM,6,Próxima Hora MW,2214
07/27/2023 07:55 AM,7/27/2023 3:50:31 AM,7,Máxima para Hoy,2508
07/27/2023 07:55 AM,7/27/2023 3:50:31 AM,8,Máxima Mensual,3004
07/27/2023 08:04 AM,7/27/2023 3:55:31 AM,0,Total de Generación,2243
07/27/2023 08:04 AM,7/27/2023 3:55:31 AM,1,PREPA,56
07/27/2023 08:04 AM,7/27/2023 3:55:31 AM,2,COGEN,44
07/27/2023 08:04 AM,7/27/2023 3:55:31 AM,3,Reserva en Rotación,380
07/27/2023 08:04 AM,7/27/2023 3:55:31 AM,4,Reserva Operacional,831
07/27/2023 08:04 AM,7/27/2023 3:55:31 AM,5,Capacidad Disponible,3067
07/27/2023 08:04 AM,7/27/2023 3:55:31 AM,6,Próxima Hora MW,2214
07/27/2023 08:04 AM,7/27/2023 3:55:31 AM,7,Máxima para Hoy,2508
07/27/2023 08:04 AM,7/27/2023 3:55:31 AM,8,Máxima Mensual,3004
07/27/2023 08:14 AM,7/27/2023 4:05:31 AM,0,Total de Generación,2241
07/27/2023 08:14 AM,7/27/2023 4:05:31 AM,1,PREPA,56
07/27/2023 08:14 AM,7/27/2023 4:05:31 AM,2,COGEN,44
07/27/2023 08:14 AM,7/27/2023 4:05:31 AM,3,Reserva en Rotación,382
07/27/2023 08:14 AM,7/27/2023 4:05:31 AM,4,Reserva Operacional,836
07/27/2023 08:14 AM,7/27/2023 4:05:31 AM,5,Capacidad Disponible,3066
07/27/2023 08:14 AM,7/27/2023 4:05:31 AM,6,Próxima Hora MW,2214
07/27/2023 08:14 AM,7/27/2023 4:05:31 AM,7,Máxima para Hoy,2508
07/27/2023 08:14 AM,7/27/2023 4:05:31 AM,8,Máxima Mensual,3004
07/27/2023 08:25 AM,7/27/2023 4:15:32 AM,0,Total de Generación,2243
07/27/2023 08:25 AM,7/27/2023 4:15:32 AM,1,PREPA,56
07/27/2023 08:25 AM,7/27/2023 4:15:32 AM,2,COGEN,44
07/27/2023 08:25 AM,7/27/2023 4:15:32 AM,3,Reserva en Rotación,382
07/27/2023 08:25 AM,7/27/2023 4:15:32 AM,4,Reserva Operacional,834
07/27/2023 08:25 AM,7/27/2023 4:15:32 AM,5,Capacidad Disponible,3068
07/27/2023 08:25 AM,7/27/2023 4:15:32 AM,6,Próxima Hora MW,2186
07/27/2023 08:25 AM,7/27/2023 4:15:32 AM,7,Máxima para Hoy,2508
07/27/2023 08:25 AM,7/27/2023 4:15:32 AM,8,Máxima Mensual,3004
07/27/2023 08:32 AM,7/27/2023 4:25:32 AM,0,Total de Generación,2241
07/27/2023 08:32 AM,7/27/2023 4:25:32 AM,1,PREPA,56
07/27/2023 08:32 AM,7/27/2023 4:25:32 AM,2,COGEN,44
07/27/2023 08:32 AM,7/27/2023 4:25:32 AM,3,Reserva en Rotación,385
07/27/2023 08:32 AM,7/27/2023 4:25:32 AM,4,Reserva Operacional,838
07/27/2023 08:32 AM,7/27/2023 4:25:32 AM,5,Capacidad Disponible,3069
07/27/2023 08:32 AM,7/27/2023 4:25:32 AM,6,Próxima Hora MW,2208
07/27/2023 08:32 AM,7/27/2023 4:25:32 AM,7,Máxima para Hoy,2508
07/27/2023 08:32 AM,7/27/2023 4:25:32 AM,8,Máxima Mensual,3004
07/27/2023 08:40 AM,7/27/2023 4:35:32 AM,0,Total de Generación,2240
07/27/2023 08:40 AM,7/27/2023 4:35:32 AM,1,PREPA,56
07/27/2023 08:40 AM,7/27/2023 4:35:32 AM,2,COGEN,44
07/27/2023 08:40 AM,7/27/2023 4:35:32 AM,3,Reserva en Rotación,388
07/27/2023 08:40 AM,7/27/2023 4:35:32 AM,4,Reserva Operacional,840
07/27/2023 08:40 AM,7/27/2023 4:35:32 AM,5,Capacidad Disponible,3070
07/27/2023 08:40 AM,7/27/2023 4:35:32 AM,6,Próxima Hora MW,2208
07/27/2023 08:40 AM,7/27/2023 4:35:32 AM,7,Máxima para Hoy,2508
07/27/2023 08:40 AM,7/27/2023 4:35:32 AM,8,Máxima Mensual,3004
07/27/2023 08:47 AM,7/27/2023 4:40:32 AM,0,Total de Generación,2243
07/27/2023 08:47 AM,7/27/2023 4:40:32 AM,1,PREPA,56
07/27/2023 08:47 AM,7/27/2023 4:40:32 AM,2,COGEN,44
07/27/2023 08:47 AM,7/27/2023 4:40:32 AM,3,Reserva en Rotación,385
07/27/2023 08:47 AM,7/27/2023 4:40:32 AM,4,Reserva Operacional,837
07/27/2023 08:47 AM,7/27/2023 4:40:32 AM,5,Capacidad Disponible,3069
07/27/2023 08:47 AM,7/27/2023 4:40:32 AM,6,Próxima Hora MW,2208
07/27/2023 08:47 AM,7/27/2023 4:40:32 AM,7,Máxima para Hoy,2508
07/27/2023 08:47 AM,7/27/2023 4:40:32 AM,8,Máxima Mensual,3004
07/27/2023 08:55 AM,7/27/2023 4:50:32 AM,0,Total de Generación,2238
07/27/2023 08:55 AM,7/27/2023 4:50:32 AM,1,PREPA,56
07/27/2023 08:55 AM,7/27/2023 4:50:32 AM,2,COGEN,44
07/27/2023 08:55 AM,7/27/2023 4:50:32 AM,3,Reserva en Rotación,389
07/27/2023 08:55 AM,7/27/2023 4:50:32 AM,4,Reserva Operacional,839
07/27/2023 08:55 AM,7/27/2023 4:50:32 AM,5,Capacidad Disponible,3068
07/27/2023 08:55 AM,7/27/2023 4:50:32 AM,6,Próxima Hora MW,2208
07/27/2023 08:55 AM,7/27/2023 4:50:32 AM,7,Máxima para Hoy,2508
07/27/2023 08:55 AM,7/27/2023 4:50:32 AM,8,Máxima Mensual,3004
07/27/2023 09:03 AM,7/27/2023 4:55:32 AM,0,Total de Generación,2241
07/27/2023 09:03 AM,7/27/2023 4:55:32 AM,1,PREPA,56
07/27/2023 09:03 AM,7/27/2023 4:55:32 AM,2,COGEN,44
07/27/2023 09:03 AM,7/27/2023 4:55:32 AM,3,Reserva en Rotación,386
07/27/2023 09:03 AM,7/27/2023 4:55:32 AM,4,Reserva Operacional,838
07/27/2023 09:03 AM,7/27/2023 4:55:32 AM,5,Capacidad Disponible,3068
07/27/2023 09:03 AM,7/27/2023 4:55:32 AM,6,Próxima Hora MW,2208
07/27/2023 09:03 AM,7/27/2023 4:55:32 AM,7,Máxima para Hoy,2508
07/27/2023 09:03 AM,7/27/2023 4:55:32 AM,8,Máxima Mensual,3004
07/27/2023 09:13 AM,7/27/2023 5:05:32 AM,0,Total de Generación,2248
07/27/2023 09:13 AM,7/27/2023 5:05:32 AM,1,PREPA,55
07/27/2023 09:13 AM,7/27/2023 5:05:32 AM,2,COGEN,45
07/27/2023 09:13 AM,7/27/2023 5:05:32 AM,3,Reserva en Rotación,370
07/27/2023 09:13 AM,7/27/2023 5:05:32 AM,4,Reserva Operacional,825
07/27/2023 09:13 AM,7/27/2023 5:05:32 AM,5,Capacidad Disponible,3067
07/27/2023 09:13 AM,7/27/2023 5:05:32 AM,6,Próxima Hora MW,2208
07/27/2023 09:13 AM,7/27/2023 5:05:32 AM,7,Máxima para Hoy,2508
07/27/2023 09:13 AM,7/27/2023 5:05:32 AM,8,Máxima Mensual,3004
07/27/2023 09:22 AM,7/27/2023 5:15:32 AM,0,Total de Generación,2268
07/27/2023 09:22 AM,7/27/2023 5:15:32 AM,1,PREPA,54
07/27/2023 09:22 AM,7/27/2023 5:15:32 AM,2,COGEN,46
07/27/2023 09:22 AM,7/27/2023 5:15:32 AM,3,Reserva en Rotación,354
07/27/2023 09:22 AM,7/27/2023 5:15:32 AM,4,Reserva Operacional,808
07/27/2023 09:22 AM,7/27/2023 5:15:32 AM,5,Capacidad Disponible,3068
07/27/2023 09:22 AM,7/27/2023 5:15:32 AM,6,Próxima Hora MW,2212
07/27/2023 09:22 AM,7/27/2023 5:15:32 AM,7,Máxima para Hoy,2508
07/27/2023 09:22 AM,7/27/2023 5:15:32 AM,8,Máxima Mensual,3004
07/27/2023 09:29 AM,7/27/2023 5:20:32 AM,0,Total de Generación,2272
